task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
1116	18/c00a69	5c8af3fd-e90e-4444-b64d-ff8d635ecb01	sourmash_compute_sketch (SRR4050846_pass)	CACHED	0	2019-03-09 18:24:20.577	5m 35s	2m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1055	a7/bd49b0	7c935b6c-c869-4dcb-8041-e0ec655beb91	sourmash_compute_sketch (SRR4050785_pass)	CACHED	0	2019-03-09 18:10:46.965	17m 53s	1m 37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1200	ee/4d95d5	e332c256-43bc-454c-b08b-201f84c3dbef	sourmash_compute_sketch (SRR4050930_pass)	CACHED	0	2019-03-09 18:25:16.647	4m 46s	2m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1129	64/8ea045	7dbe8a4f-24a5-43d2-b423-b730d94a6e1e	sourmash_compute_sketch (SRR4050859_pass)	CACHED	0	2019-03-09 18:25:36.387	4m 30s	2m 1s	0.0%	3 MB	19.3 MB	7.5 KB	0
1128	70/ecfbd9	4442964d-18c9-482c-b2c9-9fbc67e16f2c	sourmash_compute_sketch (SRR4050858_pass)	CACHED	0	2019-03-09 18:23:03.531	6m 43s	2m 43s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1117	40/1a5205	00c1876c-31e3-4e40-a5ef-595aea5d56c2	sourmash_compute_sketch (SRR4050847_pass)	CACHED	0	2019-03-09 18:11:12.552	17m 30s	42.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1169	02/a7ee4d	8b0d971e-0ff3-4973-a2f9-f00f1ef60389	sourmash_compute_sketch (SRR4050899_pass)	CACHED	0	2019-03-09 18:15:02.982	13m 56s	2m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1184	c6/aeac3a	5db89c4e-ce9f-45cd-b66f-e0e9b8468275	sourmash_compute_sketch (SRR4050914_pass)	CACHED	0	2019-03-09 18:14:34.916	14m 22s	2m 19s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1120	fe/8d4f5c	39a0fc04-6493-4ddb-87cf-90baaaf6c77e	sourmash_compute_sketch (SRR4050850_pass)	CACHED	0	2019-03-09 18:12:34.532	16m 14s	1m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1125	dd/31efc9	d46750a9-7ae0-491d-9c20-88d2c171e41b	sourmash_compute_sketch (SRR4050855_pass)	CACHED	0	2019-03-09 18:25:19.110	4m 44s	2m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1186	4a/9c7274	2ad1ca2f-e83b-4ad7-b6aa-7a6de017628a	sourmash_compute_sketch (SRR4050916_pass)	CACHED	0	2019-03-09 18:14:37.392	14m 20s	1m 37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1163	93/4cfcf2	7cde09e9-fea5-447c-8f29-f5c8cafee271	sourmash_compute_sketch (SRR4050893_pass)	CACHED	0	2019-03-09 18:12:01.196	16m 44s	1m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1188	9c/c721c9	d4e83c0c-44a7-47b2-a56e-825faed05cef	sourmash_compute_sketch (SRR4050918_pass)	CACHED	0	2019-03-09 18:14:14.331	14m 41s	1m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1196	dd/bed9ad	b18ad594-9404-42e3-9bda-3677ad3b7eac	sourmash_compute_sketch (SRR4050926_pass)	CACHED	0	2019-03-09 18:24:27.973	5m 28s	4m 15s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1038	85/14d545	3fd21491-3a77-48a7-a535-ebc65e34b386	sourmash_compute_sketch (SRR4050768_pass)	CACHED	0	2019-03-09 18:09:09.678	19m 23s	1m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1123	77/a5ea64	10dbaac1-4d7b-4a31-bdaf-438fc57ad51a	sourmash_compute_sketch (SRR4050853_pass)	CACHED	0	2019-03-09 18:10:16.252	18m 22s	2m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1159	fd/a6700e	f904d926-810d-4ee3-9ca4-0285cc788fe7	sourmash_compute_sketch (SRR4050889_pass)	CACHED	0	2019-03-09 18:24:40.023	5m 18s	2m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1118	7b/707af1	22cf6126-6888-420c-bc93-14b199d4152d	sourmash_compute_sketch (SRR4050848_pass)	CACHED	0	2019-03-09 18:14:52.709	14m 5s	2m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1122	7d/5ffb2b	22efd283-221d-432a-be3d-d485838dda81	sourmash_compute_sketch (SRR4050852_pass)	CACHED	0	2019-03-09 18:11:22.804	17m 20s	2m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1174	7b/529467	d2cf9fb5-3185-4cad-b76d-ed933252eb80	sourmash_compute_sketch (SRR4050904_pass)	CACHED	0	2019-03-09 18:24:50.721	5m 8s	2m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1157	c5/cf3405	f3a54189-66c0-4c76-9534-71ecd104400a	sourmash_compute_sketch (SRR4050887_pass)	CACHED	0	2019-03-09 18:13:00.086	15m 50s	2m 19s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1215	e6/29ba93	b13be04b-62ca-4fda-af9b-1aad5ec30d96	sourmash_compute_sketch (SRR4050945_pass)	CACHED	0	2019-03-09 18:22:42.808	7m 1s	1m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1148	1f/ee8bdd	21dd3f82-6d3b-48a1-8687-ecabfeeab8ed	sourmash_compute_sketch (SRR4050878_pass)	CACHED	0	2019-03-09 18:25:14.135	4m 48s	2m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1108	de/860721	2a6b7f6c-e156-4830-bf47-84026e09ee5e	sourmash_compute_sketch (SRR4050838_pass)	CACHED	0	2019-03-09 18:14:50.169	14m 8s	2m 15s	0.0%	3 MB	19.3 MB	7.5 KB	16 B
1144	ec/0161c5	0fe332da-b25e-4276-8eab-add30c7be5b5	sourmash_compute_sketch (SRR4050874_pass)	CACHED	0	2019-03-09 18:12:26.871	16m 21s	2m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1197	9a/19cb36	f8fbdedf-e084-4359-ac65-8ec5d5b6efe2	sourmash_compute_sketch (SRR4050927_pass)	CACHED	0	2019-03-09 18:25:31.421	4m 34s	4.9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1209	58/a35a3e	40ad7e14-bf2a-471b-8542-183daf0f5a21	sourmash_compute_sketch (SRR4050939_pass)	CACHED	0	2019-03-09 18:24:26.515	5m 30s	2m 30s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1192	9d/ab9c46	dcb1a274-c2e5-4792-b9db-0ca27893b424	sourmash_compute_sketch (SRR4050922_pass)	CACHED	0	2019-03-09 18:23:33.159	6m 17s	1m 33s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1143	0f/aa1d1c	a6151fa0-4d45-4182-9815-53ceaa9721f2	sourmash_compute_sketch (SRR4050873_pass)	CACHED	0	2019-03-09 18:24:16.131	5m 39s	2m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1194	0b/6f5006	65cf3a7d-ce29-46b0-b30d-746e1d2d6cdb	sourmash_compute_sketch (SRR4050924_pass)	CACHED	0	2019-03-09 18:25:01.898	4m 59s	2m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1207	93/0b0124	50d6d4dd-9730-42e2-ae8d-119b05add20a	sourmash_compute_sketch (SRR4050937_pass)	CACHED	0	2019-03-09 18:14:32.261	14m 24s	2m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1187	dd/2f00bf	c75224f8-cbba-48f4-b9fe-958507894067	sourmash_compute_sketch (SRR4050917_pass)	CACHED	0	2019-03-09 18:15:26.032	13m 34s	1m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1181	28/1f0bf2	81659052-84fb-4de5-aa1f-eaa370a15367	sourmash_compute_sketch (SRR4050911_pass)	CACHED	0	2019-03-09 18:12:42.221	16m 7s	37.6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1204	6a/0f61c0	d78af646-e4e6-4f47-a870-655a61c806c5	sourmash_compute_sketch (SRR4050934_pass)	CACHED	0	2019-03-09 18:25:06.737	4m 55s	1m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1198	7d/6579f2	21cf1d0a-dd7e-4e55-8a81-c9015187b468	sourmash_compute_sketch (SRR4050928_pass)	CACHED	0	2019-03-09 18:24:13.141	5m 41s	1m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1127	8f/1b6fbf	b46c22d8-2a75-4dbe-bc1b-c4dc9a116454	sourmash_compute_sketch (SRR4050857_pass)	CACHED	0	2019-03-09 18:14:27.240	14m 29s	2m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1176	07/a859f5	7f022902-2c41-44c3-a77f-b7379af7157a	sourmash_compute_sketch (SRR4050906_pass)	CACHED	0	2019-03-09 18:14:04.114	14m 51s	1m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1260	ba/811973	51a207c9-4e2e-4220-bb9b-0977cc81f5bc	sourmash_compute_sketch (SRR4050990_pass)	CACHED	0	2019-03-09 18:23:55.366	5m 57s	2m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1185	89/2a1b51	a70cf03f-e4e3-4ca5-b914-ee33d19f496a	sourmash_compute_sketch (SRR4050915_pass)	CACHED	0	2019-03-09 18:25:32.735	4m 33s	1m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1225	27/77c5d3	11d77f60-1762-4f20-adfb-af7379e783c2	sourmash_compute_sketch (SRR4050955_pass)	CACHED	0	2019-03-09 18:24:41.388	5m 16s	2m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1219	64/6ce1c9	10a7cf67-ae7a-407d-aa27-b9935d9ca0ba	sourmash_compute_sketch (SRR4050949_pass)	CACHED	0	2019-03-09 18:23:56.906	5m 56s	2m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1246	b5/d92776	710c459f-8c80-4e20-b046-c4a7e2ef8ad9	sourmash_compute_sketch (SRR4050976_pass)	CACHED	0	2019-03-09 18:23:52.428	6m	1m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1147	be/f12d12	e768704d-3d71-41e1-baf4-fe8ef079901c	sourmash_compute_sketch (SRR4050877_pass)	CACHED	0	2019-03-09 18:11:43.289	17m 1s	3m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1019	b9/b7101c	abf93f77-63a7-4c42-b919-4fa4d5ddb2aa	sourmash_compute_sketch (SRR4050749_pass)	CACHED	0	2019-03-09 18:07:19.601	21m 5s	3m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1218	32/37c7c9	0d74255c-2e00-4db5-bdd5-59948c320e42	sourmash_compute_sketch (SRR4050948_pass)	CACHED	0	2019-03-09 18:23:19.858	6m 29s	1m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1208	16/72cf4b	2f8d9240-2fc4-406e-a766-ac06a5a7691d	sourmash_compute_sketch (SRR4050938_pass)	CACHED	0	2019-03-09 18:15:08.110	13m 51s	3m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1220	2b/40e0cf	573b0d7a-fac4-45ab-9e51-2690f3b646d1	sourmash_compute_sketch (SRR4050950_pass)	CACHED	0	2019-03-09 18:24:38.382	5m 19s	2m 58s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1255	d2/c5f9f0	c41158c7-85a1-4b42-9eab-064ad864ec41	sourmash_compute_sketch (SRR4050985_pass)	CACHED	0	2019-03-09 18:24:17.598	5m 37s	44.1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1221	45/f2f3d6	fcda3cd1-00d2-45cf-8dc3-cb5d0f9cfaab	sourmash_compute_sketch (SRR4050951_pass)	CACHED	0	2019-03-09 18:14:55.357	14m 3s	4m 4s	0.0%	3 MB	19.3 MB	7.5 KB	0
1213	88/448cb4	de5d9a1c-6b38-4e58-a171-507ceaa97614	sourmash_compute_sketch (SRR4050943_pass)	CACHED	0	2019-03-09 18:25:20.326	4m 43s	2m 30s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1201	81/9e39aa	3798c2c4-3ac3-4df6-a376-6f93a9844a26	sourmash_compute_sketch (SRR4050931_pass)	CACHED	0	2019-03-09 18:23:39.163	6m 12s	976ms	0.0%	3 MB	19.3 MB	7.5 KB	0
1191	19/6824cd	863f07c0-583e-4b7b-9ce6-b8b8396472b8	sourmash_compute_sketch (SRR4050921_pass)	CACHED	0	2019-03-09 18:25:37.605	4m 29s	1m 49s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1235	af/dfc651	fb8b7299-f7f1-4b22-b520-29a64e5ef4c4	sourmash_compute_sketch (SRR4050965_pass)	CACHED	0	2019-03-09 18:21:06.485	8m 27s	18.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1179	a0/58ed7c	236e7e07-f46a-4181-90f0-0110ed5e0fa8	sourmash_compute_sketch (SRR4050909_pass)	CACHED	0	2019-03-09 18:24:36.897	5m 20s	3.8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1249	8e/68f7e6	0cb20f57-e4de-4646-b887-36286bbbc636	sourmash_compute_sketch (SRR4050979_pass)	CACHED	0	2019-03-09 18:25:29.047	4m 36s	3m 11s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1267	95/5bc8ca	b9efb8c4-0ca1-487b-bbf9-616d9fc2161d	sourmash_compute_sketch (SRR5810690_pass)	CACHED	0	2019-03-09 18:21:18.911	8m 16s	53.4s	0.0%	3 MB	19.3 MB	7.5 KB	0
1217	58/d1e75f	427a6537-ec85-4932-9d9e-023c0d5657b4	sourmash_compute_sketch (SRR4050947_pass)	CACHED	0	2019-03-09 18:23:12.406	6m 35s	3m 8s	0.0%	3 MB	19.3 MB	7.5 KB	0
1155	c3/a4413e	b13ca329-7c20-4dfa-b3e7-718c810dd8f7	sourmash_compute_sketch (SRR4050885_pass)	CACHED	0	2019-03-09 18:24:35.359	5m 22s	2m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1183	5f/7769ad	ecf0125b-a932-44b4-a70e-8de5d67da74a	sourmash_compute_sketch (SRR4050913_pass)	CACHED	0	2019-03-09 18:15:05.574	13m 53s	1m 46s	0.0%	3 MB	19.3 MB	7.5 KB	0
1257	01/10e8a7	878b7231-f2b3-4523-9b33-255f9e994370	sourmash_compute_sketch (SRR4050987_pass)	CACHED	0	2019-03-09 18:23:37.597	6m 13s	1m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1231	6a/eb17a5	8223d66f-f79c-40a1-8ba4-9d72f9d9514c	sourmash_compute_sketch (SRR4050961_pass)	CACHED	0	2019-03-09 18:23:09.447	6m 38s	3m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1234	3b/08d226	d4a44c1c-b208-4b45-82e3-be13fdea7766	sourmash_compute_sketch (SRR4050964_pass)	CACHED	0	2019-03-09 18:22:45.731	6m 59s	1m 38s	0.0%	3 MB	19.3 MB	7.5 KB	0
1137	eb/a81beb	494abe39-7537-4652-937d-b5920dcabc21	sourmash_compute_sketch (SRR4050867_pass)	CACHED	0	2019-03-09 18:14:01.743	14m 53s	2m 12s	0.0%	3 MB	19.3 MB	7.5 KB	0
1243	52/3e4b04	da5522c8-bdf4-43e9-88c9-439dca5bbd6d	sourmash_compute_sketch (SRR4050973_pass)	CACHED	0	2019-03-09 18:25:15.441	4m 47s	2m 37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1199	ad/2213f3	3b743da9-48b8-417f-a42d-d1a0d127e499	sourmash_compute_sketch (SRR4050929_pass)	CACHED	0	2019-03-09 18:25:05.510	4m 56s	2.5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1158	e0/a7432f	d90a3c39-5afb-4485-b4eb-aa9cca9d83f4	sourmash_compute_sketch (SRR4050888_pass)	CACHED	0	2019-03-09 18:12:31.921	16m 16s	1m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1210	8f/7ac611	a61a0205-d1e1-4b98-8c03-0b6565a92819	sourmash_compute_sketch (SRR4050940_pass)	CACHED	0	2019-03-09 18:23:53.902	5m 59s	3m 33s	0.0%	3 MB	19.3 MB	7.5 KB	0
1259	53/3ef03e	614c3a07-0a94-4bf3-9ec4-d2c36892d470	sourmash_compute_sketch (SRR4050989_pass)	CACHED	0	2019-03-09 18:15:36.236	13m 25s	2m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1276	60/2a07dc	f02e36f7-c86b-4051-a595-b93561cced4f	sourmash_compute_sketch (SRR5810699_pass)	CACHED	0	2019-03-09 18:23:02.078	6m 44s	1m 2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1195	7c/ff6263	b096ee55-8d20-4401-8175-452b3c7f3062	sourmash_compute_sketch (SRR4050925_pass)	CACHED	0	2019-03-09 18:13:51.291	15m 2s	2m 45s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1212	a9/31e4ef	6e5a7ea7-071f-485e-baf6-c02a89fb303e	sourmash_compute_sketch (SRR4050942_pass)	CACHED	0	2019-03-09 18:24:25.027	5m 31s	1m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1203	49/b65e0e	8b838abb-344a-4ce4-8a89-e4dc661ce3b4	sourmash_compute_sketch (SRR4050933_pass)	CACHED	0	2019-03-09 18:24:44.252	5m 14s	2m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1263	cd/c65832	8f5d2acd-5e23-4d45-9328-388ffe3bf2ac	sourmash_compute_sketch (SRR5810686_pass)	CACHED	0	2019-03-09 18:23:31.667	6m 18s	1m 18s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1229	01/25ea35	9e061a20-c809-4b93-a815-d72216454b47	sourmash_compute_sketch (SRR4050959_pass)	CACHED	0	2019-03-09 18:23:43.514	6m 8s	1m 32s	0.0%	3 MB	19.3 MB	7.5 KB	0
1247	ff/5942b1	17906449-3b80-4cbb-9220-de1b84a5e436	sourmash_compute_sketch (SRR4050977_pass)	CACHED	0	2019-03-09 18:24:19.085	5m 36s	3m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1228	fe/890133	fa65dc04-43c9-49d4-80c9-e82ab336d5cb	sourmash_compute_sketch (SRR4050958_pass)	CACHED	0	2019-03-09 18:24:51.923	5m 7s	1m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1104	b0/73c499	efd7c9e1-4e5f-493b-bdb0-9bd9f64dca42	sourmash_compute_sketch (SRR4050834_pass)	CACHED	0	2019-03-09 18:10:13.665	18m 24s	55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1277	95/d64841	435f0c67-9c10-4917-ba50-6a9e47a0b875	sourmash_compute_sketch (SRR5810700_pass)	CACHED	0	2019-03-09 18:24:33.893	5m 23s	1m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1265	38/8a8750	8c0f70b7-6aef-4e94-857b-d6feef46f7a4	sourmash_compute_sketch (SRR5810688_pass)	CACHED	0	2019-03-09 18:23:47.954	6m 4s	46.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1226	55/21f85e	3c672eeb-9d2b-494c-b730-b786f704e1c5	sourmash_compute_sketch (SRR4050956_pass)	CACHED	0	2019-03-09 18:25:07.976	4m 54s	1m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1251	6b/34403d	9c1ce88e-6c34-4b66-b3d1-fe892906fc49	sourmash_compute_sketch (SRR4050981_pass)	CACHED	0	2019-03-09 18:23:40.571	6m 10s	20.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1205	93/01abc6	8f09936e-31b2-4f6b-a5e4-9d4e67ae2ef4	sourmash_compute_sketch (SRR4050935_pass)	CACHED	0	2019-03-09 18:14:24.562	14m 32s	1m 38s	0.0%	3 MB	19.3 MB	7.5 KB	0
1162	ba/a882e3	aaa27618-6421-46f9-b01d-eff999ad1701	sourmash_compute_sketch (SRR4050892_pass)	CACHED	0	2019-03-09 18:13:36.007	15m 17s	2m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1227	c2/62a797	7f3325c7-c1f2-4c46-a274-05bd92458e32	sourmash_compute_sketch (SRR4050957_pass)	CACHED	0	2019-03-09 18:15:38.838	13m 22s	3m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1190	1f/10aa6d	7472f4d0-a5dd-4d5c-9cb0-404bcb0e18ca	sourmash_compute_sketch (SRR4050920_pass)	CACHED	0	2019-03-09 18:25:22.841	4m 41s	1m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1233	18/fe75d2	ad9bfcd5-4896-46a8-81bd-f29559106172	sourmash_compute_sketch (SRR4050963_pass)	CACHED	0	2019-03-09 18:23:49.466	6m 3s	1m 37s	0.0%	3 MB	19.3 MB	7.5 KB	0
1244	eb/4278f8	946e5d59-79f8-47ad-9bf0-ff317189a44f	sourmash_compute_sketch (SRR4050974_pass)	CACHED	0	2019-03-09 18:22:57.584	6m 48s	1m 13s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1189	f2/520f46	b5b59547-3356-4f4f-a693-9d724fbdd1df	sourmash_compute_sketch (SRR4050919_pass)	CACHED	0	2019-03-09 18:25:11.676	4m 50s	2m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1258	ab/d02ab8	fd7ebf59-a1c4-4ca1-af82-621ddd6bd6b7	sourmash_compute_sketch (SRR4050988_pass)	CACHED	0	2019-03-09 18:15:33.701	13m 27s	2m 31s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1303	bd/7d0e91	0f4e87d0-e1ed-4a37-a4eb-8d97a2b4e3d6	sourmash_compute_sketch (SRR5810726_pass)	CACHED	0	2019-03-09 18:21:38.552	7m 59s	1m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1230	1c/5cc985	28f2dc8f-7dc3-4827-9433-6cf0b747da89	sourmash_compute_sketch (SRR4050960_pass)	CACHED	0	2019-03-09 18:23:50.934	6m 1s	3m 32s	0.0%	3 MB	19.3 MB	7.5 KB	0
1232	42/cd2076	26fb78d0-0549-481d-8444-d18a389fb12f	sourmash_compute_sketch (SRR4050962_pass)	CACHED	0	2019-03-09 18:24:45.770	5m 13s	2m 18s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1202	9c/184408	72846a29-daa4-4471-b308-174db21c2d54	sourmash_compute_sketch (SRR4050932_pass)	CACHED	0	2019-03-09 18:14:42.649	14m 15s	1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1214	a9/1d29db	50cbd67d-729a-4032-b1e0-96b308a9fcea	sourmash_compute_sketch (SRR4050944_pass)	CACHED	0	2019-03-09 18:22:50.253	6m 55s	2m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1223	6e/5d9526	4dcee851-4775-4a9c-a947-e5cc0250dd51	sourmash_compute_sketch (SRR4050953_pass)	CACHED	0	2019-03-09 18:24:07.222	5m 47s	3m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1287	3b/6754c0	a5908e5d-cd40-47b8-81a4-6585af468986	sourmash_compute_sketch (SRR5810710_pass)	CACHED	0	2019-03-09 18:23:28.715	6m 21s	48.8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1264	ed/80d7ac	a19e6d25-a9f5-4d3d-9f91-332d50e96125	sourmash_compute_sketch (SRR5810687_pass)	CACHED	0	2019-03-09 18:21:50.932	7m 47s	27.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1236	50/52a837	2c76e103-2593-4c81-aa13-bdd76a7a5d6c	sourmash_compute_sketch (SRR4050966_pass)	CACHED	0	2019-03-09 18:24:46.999	5m 11s	2m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1216	c2/10c38e	ce307a79-0993-47b7-a8ac-2f9b6359b2eb	sourmash_compute_sketch (SRR4050946_pass)	CACHED	0	2019-03-09 18:23:36.185	6m 14s	1m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1289	8b/fab7fe	6b03d75e-ffaf-4935-89a7-6e9cee12cd09	sourmash_compute_sketch (SRR5810712_pass)	CACHED	0	2019-03-09 18:22:33.987	7m 9s	1m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1245	ed/f1b87f	4cfece13-f7cc-4dc5-833e-57bd6af635f7	sourmash_compute_sketch (SRR4050975_pass)	CACHED	0	2019-03-09 18:25:04.254	4m 57s	1m 16s	0.0%	3 MB	19.3 MB	7.5 KB	0
1240	90/60fb5d	72b0ad60-9bf8-4acf-8c10-472ab58c11c6	sourmash_compute_sketch (SRR4050970_pass)	CACHED	0	2019-03-09 18:21:04.781	8m 29s	1m 41s	0.0%	3 MB	19.3 MB	7.5 KB	0
1253	b0/305ec3	31dfb546-01fe-439b-b5b5-4834a5f45e61	sourmash_compute_sketch (SRR4050983_pass)	CACHED	0	2019-03-09 18:24:23.526	5m 32s	1.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1316	b0/9c1672	3ccdcc53-5300-4ff7-b421-0b6d5aff060a	sourmash_compute_sketch (SRR5810739_pass)	CACHED	0	2019-03-09 18:21:49.154	7m 49s	17.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1282	ef/9c9966	06426da7-2127-4d2c-967c-cf2ea400b7f0	sourmash_compute_sketch (SRR5810705_pass)	CACHED	0	2019-03-09 18:15:31.293	13m 30s	53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1321	ff/aee825	24992f38-8057-41b9-99a6-9bffb95db709	sourmash_compute_sketch (SRR5810744_pass)	CACHED	0	2019-03-09 18:21:20.729	8m 15s	44.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1291	6b/e6be7c	cef30f1e-0d41-4316-b852-b275fb4ae5d3	sourmash_compute_sketch (SRR5810714_pass)	CACHED	0	2019-03-09 18:20:54.027	8m 39s	1m 16s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1295	b0/890276	10a69bda-efc9-4af7-a9e3-722a75e4eec4	sourmash_compute_sketch (SRR5810718_pass)	CACHED	0	2019-03-09 18:22:30.928	7m 12s	1m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1275	5a/4b0b85	f3df4816-b617-4223-8e22-43781ca1d10e	sourmash_compute_sketch (SRR5810698_pass)	CACHED	0	2019-03-09 18:22:41.367	7m 2s	32.3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1300	1e/a98220	71d26a8a-6e36-402e-a584-165890e01086	sourmash_compute_sketch (SRR5810723_pass)	CACHED	0	2019-03-09 18:23:46.500	6m 5s	49.3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1308	50/7639ad	7e33537b-b55d-4bab-b671-6c2e0bdac8de	sourmash_compute_sketch (SRR5810731_pass)	CACHED	0	2019-03-09 18:21:56.260	7m 43s	15.6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1224	fa/482533	787bdc12-e46d-466d-88c3-bc29dcedc8bf	sourmash_compute_sketch (SRR4050954_pass)	CACHED	0	2019-03-09 18:23:30.195	6m 20s	1m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1302	ad/2ff2e6	3d4d0fe7-1df2-45ed-89e3-adfeb831eebf	sourmash_compute_sketch (SRR5810725_pass)	CACHED	0	2019-03-09 18:19:41.150	9m 43s	42.3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
